0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,2.47,2.38,5.18,4.26,4.14,3.23,1.99,2.99,3.39,2.62,4.31,1.71,2.25,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.9,2.69,2.54,2.61,3.05,4.17,3.79,2.37,2.41,2.88,3.87,4.09,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.47,3.46,2.51,2.27,5.12,5.32,3.65,2.79,2.65,4.18,3.6,4.31,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.73,3.37,2.82,1.06,1.95,0.9,1.58,2.93,3.22,4.53,4.59,4.79,5.04,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.3,0.78,2.32,3.05,2.87,2.94,1.22,3.79,2.62,3.53,2.63,3.81,2.96,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.9,2.69,2.54,2.61,3.05,4.17,3.79,2.37,2.41,2.88,3.87,5.91,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.97,2.86,3.19,3.22,3.63,3.33,2.41,3.66,3.1,2.45,3.62,3.46,3.67,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.47,3.46,2.51,1.85,3.08,2.95,2.56,2.37,3.79,2.81,4.59,5.21,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.3,0.78,2.32,3.05,2.87,2.94,1.22,3.79,2.62,3.53,2.63,3.81,5.07,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.33,1.26,2.99,3.27,1.4,2.97,3.15,2.68,2.35,3.3,3.65,4.61,4.28,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.33,1.26,2.99,3.27,1.4,2.97,2.48,3.3,2.59,3.95,5.27,2.48,3.95,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.73,3.37,2.82,1.06,1.95,0.9,1.58,2.93,3.5,3.36,2.42,2.8,4.55,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.47,3.46,2.51,1.85,3.08,2.95,2.56,2.37,3.79,2.24,2.01,3.5,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.3,2.99,3.98,3.04,3.02,3.11,3.35,2.88,3.28,4.25,3.5,3.86,4.95,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.73,3.37,2.82,1.06,1.95,0.9,1.58,2.93,3.22,4.53,4.59,4.79,4.4,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.32,2.47,3.19,2.28,1.99,4.14,4.1,3.57,4.36,3.98,4.48,3.85,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,2.68,3.62,3.94,1.31,1.81,2.2,4.03,3.8,5.76,3.68,3.25,4.44,4.69,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.9,2.69,2.54,2.61,3.05,4.17,3.79,3.15,3.69,2.97,3.79,4.04,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.85,2.84,4.29,4.49,3.36,3.36,1.61,2.34,4.5,5.37,3.78,5.92,5.13,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.47,3.46,2.51,2.27,1.54,2.87,2.47,2.94,3.18,3.79,3.27,4.72,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1,1.83,2.66,2.48,1.54,3.09,3.4,3.08,3.78,2.06,2.78,2.92,4.56,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.73,3.37,2.82,1.06,1.95,0.9,1.58,2.93,3.5,3.36,4.95,3.58,4.72,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.97,2.86,3.19,3.22,3.63,3.33,2.41,3.02,2.52,3.26,3.78,3.8,3.25,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.47,3.46,2.51,1.66,1.16,2.33,1.69,2.81,3.8,3.05,3.21,3.8,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.32,2.47,3.19,2.28,1.99,4.14,4.1,3.57,4.36,4.5,4.6,2.86,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.71,2.79,2.61,1.86,1.6,1.91,2.6,3.58,4.31,2.95,3.65,3.31,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,2.47,2.38,5.18,4.26,4.14,3.23,1.99,2.99,3.39,2.62,4.31,2.94,5.09,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.3,2.99,3.98,3.04,3.02,3.11,3.35,2.88,3.28,2.54,2.53,5.17,3.64,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.97,2.86,3.19,3.22,3.63,3.33,2.41,3.66,3.1,2.45,2.85,4.7,5.75,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,2.68,2.43,2.91,2.61,3.07,2.31,2.01,3.32,4.76,3.19,3.68,5.56,6.19,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.85,2.12,2.06,2.5,2.82,4,4.06,3.42,4.32,2.41,3.21,1.79,3.37,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1,1.83,2.66,2.48,1.54,3.09,3.4,3.08,3.78,2.06,2.78,4.25,5.55,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.73,3.37,2.82,1.06,1.95,0.9,1.58,2.93,3.5,3.36,2.42,2.8,3.28,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.9,2.69,2.54,2.61,3.05,4.17,3.79,2.37,2.41,2.88,3.87,4.09,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,2.68,3.62,3.94,1.31,1.81,2.2,4.03,3.8,5.76,3.68,3.25,4.44,5.49,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.3,0.78,2.32,3.05,2.87,2.94,2.69,4.03,4.54,3.41,4.72,3.91,2.14,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,2.07,3.06,3.69,2.99,2.15,2.17,3.42,2.3,3.64,4.01,5.13,6.08,5.81,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.73,3.37,2.82,1.06,1.95,0.9,1.58,2.93,3.5,3.36,3.76,5.21,4.63,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,2.68,3.62,3.94,1.31,1.81,2.2,4.03,3.8,5.76,3.68,3.25,4.44,3.97,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,2.04,2.62,2.19,1.64,3.43,2.49,3.97,4.59,3.7,4.35,6.66,4.81,3.83,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,2.68,3.62,3.94,1.31,1.81,2.2,4.03,3.8,5.76,3.68,3.25,4.44,5.49,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1,1.83,2.66,2.31,2.54,4.12,2.17,1.48,1.98,3.44,4.47,4.47,6.09,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.85,2.84,4.29,4.49,3.36,3.36,1.61,2.34,4.5,3.82,3.86,3.64,5.68,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.3,0.78,2.32,3.05,2.87,2.94,1.22,3.79,2.62,3.53,3.91,4.68,4.38,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.32,2.47,3.19,2.28,1.99,4.14,4.1,3.57,4.36,3.72,4.71,4.67,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.85,2.12,2.06,2.5,2.82,4,4.06,3.42,4.32,2.41,3.21,1.79,3.37,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,2.68,3.62,3.94,1.31,1.81,2.2,4.03,3.8,5.76,3.68,3.25,4.44,3.97,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.47,3.46,2.51,2.27,3.51,2.73,2.65,4.04,5.4,4.89,5.07,5.71,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.33,1.26,2.99,3.27,1.4,2.97,3.15,2.68,2.35,2.99,3.81,3.5,3.25,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.3,0.78,2.32,3.05,2.87,2.94,1.22,3.79,2.62,3.53,3.91,4.68,3.31,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.85,2.84,4.29,4.49,3.36,3.36,1.61,2.34,4.5,3.82,3.86,3.64,3.47,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.85,2.84,4.29,4.49,3.36,2.43,3.6,2.02,2.99,1.87,3.91,5.21,4.88,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.3,0.78,2.32,3.05,2.87,2.94,2.69,4.03,4.54,3.41,4.72,3.91,5.61,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.9,2.69,2.54,2.61,3.05,4.17,3.79,3.15,3.69,2.97,3.06,3.76,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.47,3.46,2.51,1.66,1.16,2.33,1.69,2.81,3.8,3.69,3.92,3.83,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1,1.83,2.66,2.31,2.54,4.12,2.17,1.48,1.98,3.44,4.47,4.47,5.12,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.73,3.37,2.82,1.06,1.95,0.9,1.58,2.93,3.5,3.36,2.42,2.8,4.56,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1,1.83,2.66,2.31,2.54,4.12,2.17,1.48,1.98,3.44,4.47,4.47,5.12,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.71,2.79,2.61,1.86,1.6,1.91,2.6,3.58,4.31,2.95,3.65,3.37,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,2.68,3.62,3.94,1.31,1.81,2.2,4.03,3.8,5.76,3.68,3.25,4.44,5.49,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.47,3.46,2.51,1.85,3.08,2.95,2.56,2.37,3.79,2.24,2.96,3.83,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.3,0.78,2.32,3.05,2.87,2.94,1.22,3.79,2.62,3.53,2.63,3.81,4.2,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.32,2.47,3.19,2.28,1.99,4.14,4.1,3.57,4.58,2.95,4.17,5.47,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.33,1.26,2.99,3.27,1.4,2.97,2.48,3.3,2.59,3.95,5.27,2.48,3.95,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.47,3.46,2.51,2.27,1.54,2.87,2.47,2.94,4.32,3.01,3.7,3.71,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.71,2.79,2.61,1.86,1.6,1.91,2.6,3.58,4.31,2.95,3.65,3.37,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,2.97,3.65,4.2,3.1,2.57,2.75,3.38,3.36,3.97,3.75,3.53,2.93,5.56,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.3,0.78,2.32,3.05,2.87,2.94,1.22,3.79,2.62,3.53,3.91,3.07,4.13,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.73,3.37,2.82,1.06,1.95,0.9,1.58,2.93,3.5,3.36,2.42,2.8,4.56,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1,1.83,2.66,2.4,2.13,3.3,4.36,2.68,3.81,4.08,3.58,2.99,3.93,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,2.47,2.38,5.18,4.26,4.14,3.23,1.99,2.99,3.39,2.62,4.31,4.58,3.44,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.47,3.46,2.51,1.85,3.08,2.95,2.56,2.37,3.79,3.62,2.78,3.89,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.47,3.46,2.51,2.27,1.54,2.87,2.47,2.94,3.18,3.79,3.27,4.72,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.97,2.86,3.19,3.22,3.63,3.33,2.41,3.66,3.1,2.45,3.62,3.46,3.67,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.97,2.86,3.19,3.22,3.63,3.33,2.41,3.66,3.1,2.45,3.96,5.23,4.65,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.33,1.26,2.99,3.27,1.4,2.97,3.15,2.68,2.35,3.3,4.12,3.02,3.66,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.47,3.46,2.51,2.27,3.51,2.73,2.65,4.04,5.4,4.89,5.07,5.71,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.73,3.37,2.82,1.06,1.95,0.9,1.58,2.93,3.5,3.36,4.95,3.58,4.53,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.33,1.26,2.99,3.27,1.4,2.97,3.15,2.68,2.35,3.3,3.65,4.61,4.28,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.97,1.99,2.12,2.19,1.52,3.57,2.21,3.49,2.72,2.85,2.92,3.81,4.02,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.3,0.78,2.32,3.05,2.87,2.94,1.22,3.79,2.22,3.46,3.82,5.24,4.29,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.85,2.84,4.29,4.49,3.36,3.36,1.61,2.34,4.5,5.37,3.78,5.92,5.13,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.47,3.46,2.51,2.27,1.54,2.87,2.47,2.94,3.18,3.79,3.27,4.43,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.47,3.46,2.51,1.85,3.08,2.95,2.56,2.37,3.79,2.24,2.96,3.83,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.97,2.86,3.19,3.22,3.63,3.33,2.41,3.66,3.1,2.45,3.62,4.77,3.58,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.47,3.46,2.51,2.27,2.44,2.58,2.94,3.28,3.73,3.73,1.9,2.59,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,2.07,3.06,3.69,2.99,2.15,2.17,3.42,2.3,3.64,4.01,4.2,4.15,5.09,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1,1.83,2.66,2.4,2.13,3.3,4.36,2.68,3.62,3.88,3.23,3.69,3.96,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1,1.83,2.66,2.09,4.2,2.59,3.92,3.79,3.54,4.06,4.44,4.84,4.73,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.47,3.46,2.51,2.27,1.54,2.87,2.47,2.94,4.32,3.01,3.7,3.71,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.9,2.69,2.54,2.61,3.05,4.17,4.4,3.46,4.7,3.56,5.28,4.31,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.33,1.26,2.99,3.27,1.4,2.97,2.48,3.3,2.59,3.95,5.27,2.48,3.95,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.33,1.26,2.99,3.27,1.4,2.97,2.48,3.3,2.59,3.95,5.27,2.48,3.95,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.85,2.84,4.29,4.49,3.36,3.36,1.61,2.34,4.5,3.82,3.86,3.64,5.78,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.97,1.99,2.12,2.19,1.52,3.57,2.21,3.77,3.57,2.44,2.85,3.96,3.73,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.33,1.26,2.99,3.27,1.4,2.97,3.15,2.68,2.35,3.3,3.65,4.61,4.28,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.44,2.9,2.69,2.54,2.61,3.05,4.17,3.79,3.15,3.69,2.97,3.79,4.04,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,1.97,2.86,3.19,3.22,3.63,3.33,2.41,3.66,3.1,2.45,3.62,4.96,5.98,
0.00050000000000015550578330672679654322377415656514104876881096805757521213571525908747616995242424309253692626953125,-7.6,3.3,0.78,2.32,3.05,2.87,2.94,1.22,3.79,2.62,3.53,2.63,3.81,4.03,
